,imageName,labelName,classNum
1728,C:\dataset\drone\train\images\DJI_0019_00016.jpg,C:\dataset\drone\train\labels\DJI_0019_00016.txt,2
1729,C:\dataset\drone\train\images\DJI_0019_00016.jpg,C:\dataset\drone\train\labels\DJI_0019_00016.txt,0
1730,C:\dataset\drone\train\images\DJI_0019_00016.jpg,C:\dataset\drone\train\labels\DJI_0019_00016.txt,0
1731,C:\dataset\drone\train\images\DJI_0019_00017.jpg,C:\dataset\drone\train\labels\DJI_0019_00017.txt,3
1732,C:\dataset\drone\train\images\DJI_0019_00017.jpg,C:\dataset\drone\train\labels\DJI_0019_00017.txt,0
1733,C:\dataset\drone\train\images\DJI_0019_00017.jpg,C:\dataset\drone\train\labels\DJI_0019_00017.txt,1
1734,C:\dataset\drone\train\images\DJI_0019_00017.jpg,C:\dataset\drone\train\labels\DJI_0019_00017.txt,2
1735,C:\dataset\drone\train\images\DJI_0019_00020.jpg,C:\dataset\drone\train\labels\DJI_0019_00020.txt,3
1736,C:\dataset\drone\train\images\DJI_0019_00020.jpg,C:\dataset\drone\train\labels\DJI_0019_00020.txt,0
1737,C:\dataset\drone\train\images\DJI_0019_00020.jpg,C:\dataset\drone\train\labels\DJI_0019_00020.txt,1
1738,C:\dataset\drone\train\images\DJI_0019_00020.jpg,C:\dataset\drone\train\labels\DJI_0019_00020.txt,2
1739,C:\dataset\drone\train\images\DJI_0019_00021.jpg,C:\dataset\drone\train\labels\DJI_0019_00021.txt,2
1740,C:\dataset\drone\train\images\DJI_0019_00021.jpg,C:\dataset\drone\train\labels\DJI_0019_00021.txt,3
1741,C:\dataset\drone\train\images\DJI_0019_00021.jpg,C:\dataset\drone\train\labels\DJI_0019_00021.txt,0
1742,C:\dataset\drone\train\images\DJI_0019_00021.jpg,C:\dataset\drone\train\labels\DJI_0019_00021.txt,1
1743,C:\dataset\drone\train\images\DJI_0019_00022.jpg,C:\dataset\drone\train\labels\DJI_0019_00022.txt,3
1744,C:\dataset\drone\train\images\DJI_0019_00022.jpg,C:\dataset\drone\train\labels\DJI_0019_00022.txt,0
1745,C:\dataset\drone\train\images\DJI_0019_00022.jpg,C:\dataset\drone\train\labels\DJI_0019_00022.txt,0
1746,C:\dataset\drone\train\images\DJI_0019_00022.jpg,C:\dataset\drone\train\labels\DJI_0019_00022.txt,1
1747,C:\dataset\drone\train\images\DJI_0019_00022.jpg,C:\dataset\drone\train\labels\DJI_0019_00022.txt,2
1748,C:\dataset\drone\train\images\DJI_0019_00023.jpg,C:\dataset\drone\train\labels\DJI_0019_00023.txt,0
1749,C:\dataset\drone\train\images\DJI_0019_00023.jpg,C:\dataset\drone\train\labels\DJI_0019_00023.txt,0
1750,C:\dataset\drone\train\images\DJI_0019_00023.jpg,C:\dataset\drone\train\labels\DJI_0019_00023.txt,2
1751,C:\dataset\drone\train\images\DJI_0019_00023.jpg,C:\dataset\drone\train\labels\DJI_0019_00023.txt,1
1752,C:\dataset\drone\train\images\DJI_0019_00023.jpg,C:\dataset\drone\train\labels\DJI_0019_00023.txt,3
1753,C:\dataset\drone\train\images\DJI_0019_00023.jpg,C:\dataset\drone\train\labels\DJI_0019_00023.txt,0
1754,C:\dataset\drone\train\images\DJI_0019_00024.jpg,C:\dataset\drone\train\labels\DJI_0019_00024.txt,1
1755,C:\dataset\drone\train\images\DJI_0019_00024.jpg,C:\dataset\drone\train\labels\DJI_0019_00024.txt,2
1756,C:\dataset\drone\train\images\DJI_0019_00024.jpg,C:\dataset\drone\train\labels\DJI_0019_00024.txt,0
1757,C:\dataset\drone\train\images\DJI_0019_00024.jpg,C:\dataset\drone\train\labels\DJI_0019_00024.txt,0
1758,C:\dataset\drone\train\images\DJI_0019_00024.jpg,C:\dataset\drone\train\labels\DJI_0019_00024.txt,0
1759,C:\dataset\drone\train\images\DJI_0019_00024.jpg,C:\dataset\drone\train\labels\DJI_0019_00024.txt,3
1760,C:\dataset\drone\train\images\DJI_0019_00024.jpg,C:\dataset\drone\train\labels\DJI_0019_00024.txt,1
1761,C:\dataset\drone\train\images\DJI_0019_00025.jpg,C:\dataset\drone\train\labels\DJI_0019_00025.txt,2
1762,C:\dataset\drone\train\images\DJI_0019_00025.jpg,C:\dataset\drone\train\labels\DJI_0019_00025.txt,0
1763,C:\dataset\drone\train\images\DJI_0019_00025.jpg,C:\dataset\drone\train\labels\DJI_0019_00025.txt,0
1764,C:\dataset\drone\train\images\DJI_0019_00025.jpg,C:\dataset\drone\train\labels\DJI_0019_00025.txt,0
1765,C:\dataset\drone\train\images\DJI_0019_00025.jpg,C:\dataset\drone\train\labels\DJI_0019_00025.txt,0
1766,C:\dataset\drone\train\images\DJI_0019_00025.jpg,C:\dataset\drone\train\labels\DJI_0019_00025.txt,3
1767,C:\dataset\drone\train\images\DJI_0019_00025.jpg,C:\dataset\drone\train\labels\DJI_0019_00025.txt,1
1768,C:\dataset\drone\train\images\DJI_0019_00025.jpg,C:\dataset\drone\train\labels\DJI_0019_00025.txt,1
1769,C:\dataset\drone\train\images\DJI_0019_00026.jpg,C:\dataset\drone\train\labels\DJI_0019_00026.txt,1
1770,C:\dataset\drone\train\images\DJI_0019_00026.jpg,C:\dataset\drone\train\labels\DJI_0019_00026.txt,0
1771,C:\dataset\drone\train\images\DJI_0019_00026.jpg,C:\dataset\drone\train\labels\DJI_0019_00026.txt,0
1772,C:\dataset\drone\train\images\DJI_0019_00026.jpg,C:\dataset\drone\train\labels\DJI_0019_00026.txt,0
1773,C:\dataset\drone\train\images\DJI_0019_00026.jpg,C:\dataset\drone\train\labels\DJI_0019_00026.txt,0
1774,C:\dataset\drone\train\images\DJI_0019_00026.jpg,C:\dataset\drone\train\labels\DJI_0019_00026.txt,2
1775,C:\dataset\drone\train\images\DJI_0019_00026.jpg,C:\dataset\drone\train\labels\DJI_0019_00026.txt,3
1776,C:\dataset\drone\train\images\DJI_0019_00026.jpg,C:\dataset\drone\train\labels\DJI_0019_00026.txt,1
1777,C:\dataset\drone\train\images\DJI_0019_00027.jpg,C:\dataset\drone\train\labels\DJI_0019_00027.txt,0
1778,C:\dataset\drone\train\images\DJI_0019_00027.jpg,C:\dataset\drone\train\labels\DJI_0019_00027.txt,0
1779,C:\dataset\drone\train\images\DJI_0019_00027.jpg,C:\dataset\drone\train\labels\DJI_0019_00027.txt,1
1780,C:\dataset\drone\train\images\DJI_0019_00027.jpg,C:\dataset\drone\train\labels\DJI_0019_00027.txt,2
1781,C:\dataset\drone\train\images\DJI_0019_00027.jpg,C:\dataset\drone\train\labels\DJI_0019_00027.txt,3
1782,C:\dataset\drone\train\images\DJI_0019_00027.jpg,C:\dataset\drone\train\labels\DJI_0019_00027.txt,1
1783,C:\dataset\drone\train\images\DJI_0019_00027.jpg,C:\dataset\drone\train\labels\DJI_0019_00027.txt,1
1784,C:\dataset\drone\train\images\DJI_0019_00027.jpg,C:\dataset\drone\train\labels\DJI_0019_00027.txt,0
1785,C:\dataset\drone\train\images\DJI_0019_00030.jpg,C:\dataset\drone\train\labels\DJI_0019_00030.txt,2
1786,C:\dataset\drone\train\images\DJI_0019_00030.jpg,C:\dataset\drone\train\labels\DJI_0019_00030.txt,0
1787,C:\dataset\drone\train\images\DJI_0019_00030.jpg,C:\dataset\drone\train\labels\DJI_0019_00030.txt,1
1788,C:\dataset\drone\train\images\DJI_0019_00030.jpg,C:\dataset\drone\train\labels\DJI_0019_00030.txt,2
1789,C:\dataset\drone\train\images\DJI_0019_00030.jpg,C:\dataset\drone\train\labels\DJI_0019_00030.txt,2
1790,C:\dataset\drone\train\images\DJI_0019_00031.jpg,C:\dataset\drone\train\labels\DJI_0019_00031.txt,0
1791,C:\dataset\drone\train\images\DJI_0019_00031.jpg,C:\dataset\drone\train\labels\DJI_0019_00031.txt,2
1792,C:\dataset\drone\train\images\DJI_0019_00031.jpg,C:\dataset\drone\train\labels\DJI_0019_00031.txt,2
1793,C:\dataset\drone\train\images\DJI_0019_00031.jpg,C:\dataset\drone\train\labels\DJI_0019_00031.txt,1
1794,C:\dataset\drone\train\images\DJI_0019_00032.jpg,C:\dataset\drone\train\labels\DJI_0019_00032.txt,3
1795,C:\dataset\drone\train\images\DJI_0019_00032.jpg,C:\dataset\drone\train\labels\DJI_0019_00032.txt,0
1796,C:\dataset\drone\train\images\DJI_0019_00032.jpg,C:\dataset\drone\train\labels\DJI_0019_00032.txt,1
1797,C:\dataset\drone\train\images\DJI_0019_00032.jpg,C:\dataset\drone\train\labels\DJI_0019_00032.txt,2
1798,C:\dataset\drone\train\images\DJI_0020_00001.jpg,C:\dataset\drone\train\labels\DJI_0020_00001.txt,0
1799,C:\dataset\drone\train\images\DJI_0020_00001.jpg,C:\dataset\drone\train\labels\DJI_0020_00001.txt,1
1800,C:\dataset\drone\train\images\DJI_0020_00002.jpg,C:\dataset\drone\train\labels\DJI_0020_00002.txt,0
1801,C:\dataset\drone\train\images\DJI_0020_00002.jpg,C:\dataset\drone\train\labels\DJI_0020_00002.txt,1
1802,C:\dataset\drone\train\images\DJI_0020_00003.jpg,C:\dataset\drone\train\labels\DJI_0020_00003.txt,0
1803,C:\dataset\drone\train\images\DJI_0020_00003.jpg,C:\dataset\drone\train\labels\DJI_0020_00003.txt,1
1804,C:\dataset\drone\train\images\DJI_0020_00004.jpg,C:\dataset\drone\train\labels\DJI_0020_00004.txt,1
1805,C:\dataset\drone\train\images\DJI_0020_00004.jpg,C:\dataset\drone\train\labels\DJI_0020_00004.txt,0
1806,C:\dataset\drone\train\images\DJI_0020_00005.jpg,C:\dataset\drone\train\labels\DJI_0020_00005.txt,0
1807,C:\dataset\drone\train\images\DJI_0020_00005.jpg,C:\dataset\drone\train\labels\DJI_0020_00005.txt,1
1808,C:\dataset\drone\train\images\DJI_0020_00008.jpg,C:\dataset\drone\train\labels\DJI_0020_00008.txt,1
1809,C:\dataset\drone\train\images\DJI_0020_00008.jpg,C:\dataset\drone\train\labels\DJI_0020_00008.txt,0
1810,C:\dataset\drone\train\images\DJI_0020_00009.jpg,C:\dataset\drone\train\labels\DJI_0020_00009.txt,0
1811,C:\dataset\drone\train\images\DJI_0020_00009.jpg,C:\dataset\drone\train\labels\DJI_0020_00009.txt,1
1812,C:\dataset\drone\train\images\DJI_0020_00010.jpg,C:\dataset\drone\train\labels\DJI_0020_00010.txt,0
1813,C:\dataset\drone\train\images\DJI_0020_00010.jpg,C:\dataset\drone\train\labels\DJI_0020_00010.txt,1
1814,C:\dataset\drone\train\images\DJI_0020_00011.jpg,C:\dataset\drone\train\labels\DJI_0020_00011.txt,1
1815,C:\dataset\drone\train\images\DJI_0020_00011.jpg,C:\dataset\drone\train\labels\DJI_0020_00011.txt,0
1816,C:\dataset\drone\train\images\DJI_0020_00012.jpg,C:\dataset\drone\train\labels\DJI_0020_00012.txt,0
1817,C:\dataset\drone\train\images\DJI_0020_00012.jpg,C:\dataset\drone\train\labels\DJI_0020_00012.txt,1
1818,C:\dataset\drone\train\images\DJI_0020_00013.jpg,C:\dataset\drone\train\labels\DJI_0020_00013.txt,0
1819,C:\dataset\drone\train\images\DJI_0020_00013.jpg,C:\dataset\drone\train\labels\DJI_0020_00013.txt,1
1820,C:\dataset\drone\train\images\DJI_0020_00014.jpg,C:\dataset\drone\train\labels\DJI_0020_00014.txt,0
1821,C:\dataset\drone\train\images\DJI_0020_00014.jpg,C:\dataset\drone\train\labels\DJI_0020_00014.txt,1
1822,C:\dataset\drone\train\images\DJI_0020_00015.jpg,C:\dataset\drone\train\labels\DJI_0020_00015.txt,1
1823,C:\dataset\drone\train\images\DJI_0020_00015.jpg,C:\dataset\drone\train\labels\DJI_0020_00015.txt,0
1824,C:\dataset\drone\train\images\DJI_0020_00018.jpg,C:\dataset\drone\train\labels\DJI_0020_00018.txt,0
1825,C:\dataset\drone\train\images\DJI_0020_00018.jpg,C:\dataset\drone\train\labels\DJI_0020_00018.txt,1
1826,C:\dataset\drone\train\images\DJI_0020_00019.jpg,C:\dataset\drone\train\labels\DJI_0020_00019.txt,0
1827,C:\dataset\drone\train\images\DJI_0020_00019.jpg,C:\dataset\drone\train\labels\DJI_0020_00019.txt,1
1828,C:\dataset\drone\train\images\DJI_0020_00020.jpg,C:\dataset\drone\train\labels\DJI_0020_00020.txt,0
1829,C:\dataset\drone\train\images\DJI_0020_00020.jpg,C:\dataset\drone\train\labels\DJI_0020_00020.txt,1
1830,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,0
1831,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,0
1832,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,0
1833,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,0
1834,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,0
1835,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,3
1836,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,2
1837,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,0
1838,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,0
1839,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,0
1840,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,1
1841,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,1
1842,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,1
1843,C:\dataset\drone\train\images\DJI_0021_00001.jpg,C:\dataset\drone\train\labels\DJI_0021_00001.txt,1
1844,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,0
1845,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,2
1846,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,1
1847,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,1
1848,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,1
1849,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,1
1850,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,0
1851,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,0
1852,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,0
1853,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,0
1854,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,3
1855,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,0
1856,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,0
1857,C:\dataset\drone\train\images\DJI_0021_00002.jpg,C:\dataset\drone\train\labels\DJI_0021_00002.txt,0
1858,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,0
1859,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,0
1860,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,0
1861,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,0
1862,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,3
1863,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,2
1864,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,0
1865,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,0
1866,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,0
1867,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,0
1868,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,1
1869,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,1
1870,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,1
1871,C:\dataset\drone\train\images\DJI_0021_00003.jpg,C:\dataset\drone\train\labels\DJI_0021_00003.txt,1
1872,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,0
1873,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,2
1874,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,1
1875,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,1
1876,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,1
1877,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,0
1878,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,3
1879,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,0
1880,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,0
1881,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,0
1882,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,0
1883,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,0
1884,C:\dataset\drone\train\images\DJI_0021_00004.jpg,C:\dataset\drone\train\labels\DJI_0021_00004.txt,0
1885,C:\dataset\drone\train\images\DJI_0021_00005.jpg,C:\dataset\drone\train\labels\DJI_0021_00005.txt,0
1886,C:\dataset\drone\train\images\DJI_0021_00005.jpg,C:\dataset\drone\train\labels\DJI_0021_00005.txt,0
1887,C:\dataset\drone\train\images\DJI_0021_00005.jpg,C:\dataset\drone\train\labels\DJI_0021_00005.txt,2
1888,C:\dataset\drone\train\images\DJI_0021_00005.jpg,C:\dataset\drone\train\labels\DJI_0021_00005.txt,3
1889,C:\dataset\drone\train\images\DJI_0021_00005.jpg,C:\dataset\drone\train\labels\DJI_0021_00005.txt,1
1890,C:\dataset\drone\train\images\DJI_0021_00005.jpg,C:\dataset\drone\train\labels\DJI_0021_00005.txt,0
1891,C:\dataset\drone\train\images\DJI_0021_00005.jpg,C:\dataset\drone\train\labels\DJI_0021_00005.txt,0
1892,C:\dataset\drone\train\images\DJI_0021_00005.jpg,C:\dataset\drone\train\labels\DJI_0021_00005.txt,0
1893,C:\dataset\drone\train\images\DJI_0021_00005.jpg,C:\dataset\drone\train\labels\DJI_0021_00005.txt,0
1894,C:\dataset\drone\train\images\DJI_0021_00005.jpg,C:\dataset\drone\train\labels\DJI_0021_00005.txt,0
1895,C:\dataset\drone\train\images\DJI_0022_00003.jpg,C:\dataset\drone\train\labels\DJI_0022_00003.txt,0
1896,C:\dataset\drone\train\images\DJI_0022_00003.jpg,C:\dataset\drone\train\labels\DJI_0022_00003.txt,1
1897,C:\dataset\drone\train\images\DJI_0022_00003.jpg,C:\dataset\drone\train\labels\DJI_0022_00003.txt,1
1898,C:\dataset\drone\train\images\DJI_0022_00003.jpg,C:\dataset\drone\train\labels\DJI_0022_00003.txt,3
1899,C:\dataset\drone\train\images\DJI_0022_00003.jpg,C:\dataset\drone\train\labels\DJI_0022_00003.txt,2
1900,C:\dataset\drone\train\images\DJI_0022_00003.jpg,C:\dataset\drone\train\labels\DJI_0022_00003.txt,0
1901,C:\dataset\drone\train\images\DJI_0022_00004.jpg,C:\dataset\drone\train\labels\DJI_0022_00004.txt,2
1902,C:\dataset\drone\train\images\DJI_0022_00004.jpg,C:\dataset\drone\train\labels\DJI_0022_00004.txt,1
1903,C:\dataset\drone\train\images\DJI_0022_00004.jpg,C:\dataset\drone\train\labels\DJI_0022_00004.txt,1
1904,C:\dataset\drone\train\images\DJI_0022_00004.jpg,C:\dataset\drone\train\labels\DJI_0022_00004.txt,3
1905,C:\dataset\drone\train\images\DJI_0022_00004.jpg,C:\dataset\drone\train\labels\DJI_0022_00004.txt,0
1906,C:\dataset\drone\train\images\DJI_0022_00004.jpg,C:\dataset\drone\train\labels\DJI_0022_00004.txt,0
1907,C:\dataset\drone\train\images\DJI_0022_00005.jpg,C:\dataset\drone\train\labels\DJI_0022_00005.txt,0
1908,C:\dataset\drone\train\images\DJI_0022_00005.jpg,C:\dataset\drone\train\labels\DJI_0022_00005.txt,3
1909,C:\dataset\drone\train\images\DJI_0022_00005.jpg,C:\dataset\drone\train\labels\DJI_0022_00005.txt,2
1910,C:\dataset\drone\train\images\DJI_0022_00005.jpg,C:\dataset\drone\train\labels\DJI_0022_00005.txt,1
1911,C:\dataset\drone\train\images\DJI_0022_00005.jpg,C:\dataset\drone\train\labels\DJI_0022_00005.txt,0
1912,C:\dataset\drone\train\images\DJI_0022_00005.jpg,C:\dataset\drone\train\labels\DJI_0022_00005.txt,0
1913,C:\dataset\drone\train\images\DJI_0022_00006.jpg,C:\dataset\drone\train\labels\DJI_0022_00006.txt,2
1914,C:\dataset\drone\train\images\DJI_0022_00006.jpg,C:\dataset\drone\train\labels\DJI_0022_00006.txt,1
1915,C:\dataset\drone\train\images\DJI_0022_00006.jpg,C:\dataset\drone\train\labels\DJI_0022_00006.txt,1
1916,C:\dataset\drone\train\images\DJI_0022_00006.jpg,C:\dataset\drone\train\labels\DJI_0022_00006.txt,1
1917,C:\dataset\drone\train\images\DJI_0022_00006.jpg,C:\dataset\drone\train\labels\DJI_0022_00006.txt,0
1918,C:\dataset\drone\train\images\DJI_0022_00006.jpg,C:\dataset\drone\train\labels\DJI_0022_00006.txt,0
1919,C:\dataset\drone\train\images\DJI_0022_00006.jpg,C:\dataset\drone\train\labels\DJI_0022_00006.txt,0
1920,C:\dataset\drone\train\images\DJI_0022_00006.jpg,C:\dataset\drone\train\labels\DJI_0022_00006.txt,3
1921,C:\dataset\drone\train\images\DJI_0022_00007.jpg,C:\dataset\drone\train\labels\DJI_0022_00007.txt,1
1922,C:\dataset\drone\train\images\DJI_0022_00007.jpg,C:\dataset\drone\train\labels\DJI_0022_00007.txt,3
1923,C:\dataset\drone\train\images\DJI_0022_00007.jpg,C:\dataset\drone\train\labels\DJI_0022_00007.txt,2
1924,C:\dataset\drone\train\images\DJI_0022_00007.jpg,C:\dataset\drone\train\labels\DJI_0022_00007.txt,1
1925,C:\dataset\drone\train\images\DJI_0022_00007.jpg,C:\dataset\drone\train\labels\DJI_0022_00007.txt,0
1926,C:\dataset\drone\train\images\DJI_0022_00007.jpg,C:\dataset\drone\train\labels\DJI_0022_00007.txt,0
1927,C:\dataset\drone\train\images\DJI_0022_00007.jpg,C:\dataset\drone\train\labels\DJI_0022_00007.txt,0
1928,C:\dataset\drone\train\images\DJI_0022_00007.jpg,C:\dataset\drone\train\labels\DJI_0022_00007.txt,1
1929,C:\dataset\drone\train\images\DJI_0022_00008.jpg,C:\dataset\drone\train\labels\DJI_0022_00008.txt,3
1930,C:\dataset\drone\train\images\DJI_0022_00008.jpg,C:\dataset\drone\train\labels\DJI_0022_00008.txt,1
1931,C:\dataset\drone\train\images\DJI_0022_00008.jpg,C:\dataset\drone\train\labels\DJI_0022_00008.txt,1
1932,C:\dataset\drone\train\images\DJI_0022_00008.jpg,C:\dataset\drone\train\labels\DJI_0022_00008.txt,0
1933,C:\dataset\drone\train\images\DJI_0022_00008.jpg,C:\dataset\drone\train\labels\DJI_0022_00008.txt,0
1934,C:\dataset\drone\train\images\DJI_0022_00008.jpg,C:\dataset\drone\train\labels\DJI_0022_00008.txt,2
1935,C:\dataset\drone\train\images\DJI_0022_00009.jpg,C:\dataset\drone\train\labels\DJI_0022_00009.txt,3
1936,C:\dataset\drone\train\images\DJI_0022_00009.jpg,C:\dataset\drone\train\labels\DJI_0022_00009.txt,0
1937,C:\dataset\drone\train\images\DJI_0022_00009.jpg,C:\dataset\drone\train\labels\DJI_0022_00009.txt,0
1938,C:\dataset\drone\train\images\DJI_0022_00009.jpg,C:\dataset\drone\train\labels\DJI_0022_00009.txt,1
1939,C:\dataset\drone\train\images\DJI_0022_00009.jpg,C:\dataset\drone\train\labels\DJI_0022_00009.txt,1
1940,C:\dataset\drone\train\images\DJI_0022_00009.jpg,C:\dataset\drone\train\labels\DJI_0022_00009.txt,2
1941,C:\dataset\drone\train\images\DJI_0022_00010.jpg,C:\dataset\drone\train\labels\DJI_0022_00010.txt,3
1942,C:\dataset\drone\train\images\DJI_0022_00010.jpg,C:\dataset\drone\train\labels\DJI_0022_00010.txt,1
1943,C:\dataset\drone\train\images\DJI_0022_00010.jpg,C:\dataset\drone\train\labels\DJI_0022_00010.txt,1
1944,C:\dataset\drone\train\images\DJI_0022_00010.jpg,C:\dataset\drone\train\labels\DJI_0022_00010.txt,0
1945,C:\dataset\drone\train\images\DJI_0022_00010.jpg,C:\dataset\drone\train\labels\DJI_0022_00010.txt,0
1946,C:\dataset\drone\train\images\DJI_0022_00010.jpg,C:\dataset\drone\train\labels\DJI_0022_00010.txt,0
1947,C:\dataset\drone\train\images\DJI_0022_00010.jpg,C:\dataset\drone\train\labels\DJI_0022_00010.txt,2
1948,C:\dataset\drone\train\images\DJI_0022_00013.jpg,C:\dataset\drone\train\labels\DJI_0022_00013.txt,3
1949,C:\dataset\drone\train\images\DJI_0022_00013.jpg,C:\dataset\drone\train\labels\DJI_0022_00013.txt,1
1950,C:\dataset\drone\train\images\DJI_0022_00013.jpg,C:\dataset\drone\train\labels\DJI_0022_00013.txt,0
1951,C:\dataset\drone\train\images\DJI_0022_00013.jpg,C:\dataset\drone\train\labels\DJI_0022_00013.txt,2
1952,C:\dataset\drone\train\images\DJI_0022_00014.jpg,C:\dataset\drone\train\labels\DJI_0022_00014.txt,0
1953,C:\dataset\drone\train\images\DJI_0022_00014.jpg,C:\dataset\drone\train\labels\DJI_0022_00014.txt,1
1954,C:\dataset\drone\train\images\DJI_0022_00014.jpg,C:\dataset\drone\train\labels\DJI_0022_00014.txt,3
1955,C:\dataset\drone\train\images\DJI_0022_00014.jpg,C:\dataset\drone\train\labels\DJI_0022_00014.txt,2
1956,C:\dataset\drone\train\images\DJI_0022_00015.jpg,C:\dataset\drone\train\labels\DJI_0022_00015.txt,2
